小韻	字	聲母	韻母	聲調	楊耐思	寧繼福	薛鳳生(音位)	unt(音位)	unt	釋義	校註
擎	擎	溪	庚青齊	陽	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
擎	檠	溪	庚青齊	陽	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
擎	鯨	溪	庚青齊	陽	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
擎	黥	溪	庚青齊	陽	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
擎	勍	溪	庚青齊	陽	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
行2	行	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
行2	刑	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
行2	形	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
行2	邢	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
行2	桁	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
行2	衡	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
行2	鉶	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
行2	珩	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
行2	硎	曉	庚青齊	陽	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
情	情	清	庚青齊	陽	tsʻiəŋ	tsʻiəŋ	chyeŋ	tsʰjɨŋ	tsʰiŋ		
情	睛	清	庚青齊	陽	tsʻiəŋ	tsʻiəŋ	chyeŋ	tsʰjɨŋ	tsʰiŋ		
情	晴	清	庚青齊	陽	tsʻiəŋ	tsʻiəŋ	chyeŋ	tsʰjɨŋ	tsʰiŋ		
情	繒	清	庚青齊	陽	tsʻiəŋ	tsʻiəŋ	chyeŋ	tsʰjɨŋ	tsʰiŋ		
亭	亭	透	庚青齊	陽	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
亭	停	透	庚青齊	陽	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
亭	婷	透	庚青齊	陽	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
亭	廷	透	庚青齊	陽	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ	局	
亭	庭	透	庚青齊	陽	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
亭	蜓	透	庚青齊	陽	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
亭	霆	透	庚青齊	陽	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
瓊	瓊	溪	庚青撮	陽	kʻiuəŋ	kʻiuəŋ	khyweŋ	kʰjwɨŋ	kʰɥiŋ		
瓊	煢	溪	庚青撮	陽	kʻiuəŋ	kʻiuəŋ	khyweŋ	kʰjwɨŋ	kʰɥiŋ		
瓊	惸	溪	庚青撮	陽	kʻiuəŋ	kʻiuəŋ	khyweŋ	kʰjwɨŋ	kʰɥiŋ		
澄	澄	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	呈	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	程	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	酲	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	成	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	城	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	宬	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	誠	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	盛	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	承	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	丞	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	懲	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	乘	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
澄	塍	穿	庚青齊	陽	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
熒	熒	曉	庚青撮	陽	xiuəŋ	xiuəŋ	hyweŋ	xjwɨŋ	xɥiŋ		
熒	䁝	曉	庚青撮	陽	xiuəŋ	xiuəŋ	hyweŋ	xjwɨŋ	xɥiŋ		
盲	盲	明	庚青開	陽	məŋ	muəŋ	mweŋ	mɨŋ	mɨŋ		
盲	氓	明	庚青開	陽	məŋ	muəŋ	mweŋ	mɨŋ	mɨŋ		
盲	甍	明	庚青開	陽	məŋ	muəŋ	mweŋ	mɨŋ	mɨŋ		
盲	萌	明	庚青開	陽	məŋ	muəŋ	mweŋ	mɨŋ	mɨŋ		
横1	橫横	曉	庚青合	陽	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
横1	宏	曉	庚青合	陽	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
横1	紘	曉	庚青合	陽	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
横1	閎	曉	庚青合	陽	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
横1	嶸	曉	庚青合	陽	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
横1	鈜	曉	庚青合	陽	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
横1	弘	曉	庚青合	陽	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
横1	泓	曉	庚青合	陽	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
橙	橙	穿	庚青開	陽	tʃʻəŋ	tʂʻəŋ	crheŋ	tʂʰɨŋ	tʂʰɨŋ		
橙	棖	穿	庚青開	陽	tʃʻəŋ	tʂʻəŋ	crheŋ	tʂʰɨŋ	tʂʰɨŋ		
橙	䟫	穿	庚青開	陽	tʃʻəŋ	tʂʻəŋ	crheŋ	tʂʰɨŋ	tʂʰɨŋ		
榮	榮	影	庚青撮	陽	iuəŋ	iuəŋ	yweŋ	jwɨŋ	ɥiŋ		
寧	寧	泥	庚青齊	陽	niəŋ	niəŋ	nyeŋ	njɨŋ	niŋ		
仍	仍	日	庚青齊	陽	ʒiəŋ	ɽiəŋ	ryeŋ	ɻjɨŋ	ɻiŋ		
繩	繩	審	庚青齊	陽	ʃiəŋ	ʂiəŋ	sryeŋ	ʂjɨŋ	ʂiŋ		
𩛿	餳𩛿	心	庚青齊	陽	siəŋ	siəŋ	syeŋ	sjɨŋ	siŋ		
景	景	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	儆	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	璟	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	擏	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	骾	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	鯁	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	綆	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	梗	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	警	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	境	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	頸	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	耿	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
景	哽	見	庚青齊	上	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
頃	頃	溪	庚青齊	上	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		《中州音韻》叶卿上聲
頃	檾	溪	庚青齊	上	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
丙	丙	幫	庚青齊	上	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
丙	炳	幫	庚青齊	上	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
丙	邴	幫	庚青齊	上	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
丙	秉	幫	庚青齊	上	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
丙	餅	幫	庚青齊	上	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
丙	屏	幫	庚青齊	上	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
惺	惺	心	庚青齊	上	siəŋ	siəŋ	syeŋ	sjɨŋ	siŋ		
惺	醒	心	庚青齊	上	siəŋ	siəŋ	syeŋ	sjɨŋ	siŋ		
惺	省	心	庚青齊	上	siəŋ	siəŋ	syeŋ	sjɨŋ	siŋ		
惺	㾪	心	庚青齊	上	siəŋ	siəŋ	syeŋ	sjɨŋ	siŋ		
影	影	影	庚青齊	上	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
影	郢	影	庚青齊	上	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
影	穎	影	庚青齊	上	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
影	癭	影	庚青齊	上	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
省	省	審	庚青開	上	ʃəŋ	ʂəŋ	sreŋ	ʂɨŋ	ʂɨŋ		
省	眚	審	庚青開	上	ʃəŋ	ʂəŋ	sreŋ	ʂɨŋ	ʂɨŋ		
礦	礦	見	庚青合	上	kuəŋ	kuəŋ	kweŋ	kwɨŋ	kwɨŋ		
礦	鑛	見	庚青合	上	kuəŋ	kuəŋ	kweŋ	kwɨŋ	kwɨŋ		
礦	懭	見	庚青合	上	kuəŋ	kuəŋ	kweŋ	kwɨŋ	kwɨŋ		
𪫪	㤯𪫪	見	庚青撮	上	kiuəŋ	kiuəŋ	kyweŋ	kjwɨŋ	kɥiŋ		
𪫪	冋	見	庚青撮	上	kiuəŋ	kiuəŋ	kyweŋ	kjwɨŋ	kɥiŋ		
艋	艋	明	庚青開	上	məŋ	muəŋ	mweŋ	mɨŋ	mɨŋ		
艋	蜢	明	庚青開	上	məŋ	muəŋ	mweŋ	mɨŋ	mɨŋ		
整	整	照	庚青齊	上	tʃiəŋ	tʂiəŋ	cryeŋ	tʂjɨŋ	tʂiŋ		
整	拯	照	庚青齊	上	tʃiəŋ	tʂiəŋ	cryeŋ	tʂjɨŋ	tʂiŋ		
茗	茗	明	庚青齊	上	miəŋ	miəŋ	myeŋ	mjɨŋ	miŋ		
茗	皿	明	庚青齊	上	miəŋ	miəŋ	myeŋ	mjɨŋ	miŋ		
茗	酩	明	庚青齊	上	miəŋ	miəŋ	myeŋ	mjɨŋ	miŋ		
騁	騁	穿	庚青齊	上	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
騁	逞	穿	庚青齊	上	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
領	領	來	庚青齊	上	liəŋ	liəŋ	lyeŋ	ljɨŋ	liŋ		
領	嶺	來	庚青齊	上	liəŋ	liəŋ	lyeŋ	ljɨŋ	liŋ		
鼎	鼎	端	庚青齊	上	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
鼎	酊	端	庚青齊	上	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
鼎	頂	端	庚青齊	上	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
艇	艇	透	庚青齊	上	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
艇	挺	透	庚青齊	上	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
艇	誔	透	庚青齊	上	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
艇	町	透	庚青齊	上	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
艇	奵	透	庚青齊	上	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
冷	冷	來	庚青開	上	ləŋ	ləŋ	leŋ	lɨŋ	lɨŋ		
井	井	精	庚青齊	上	tsiəŋ	tsiəŋ	cyeŋ	tsjɨŋ	tsiŋ		
請	請	清	庚青齊	上	tsʻiəŋ	tsʻiəŋ	chyeŋ	tsʰjɨŋ	tsʰiŋ		
等	等	端	庚青開	上	təŋ	təŋ	teŋ	tɨŋ	tɨŋ		
永	永	影	庚青撮	上	iuəŋ	iuəŋ	yweŋ	jwɨŋ	ɥiŋ		
涬	涬	曉	庚青齊	上	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
敬	敬	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	徑	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	俓	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	經	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	鏡	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	獍	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	竟	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	競	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	勁	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
敬	更	見	庚青齊	去	kiəŋ	kiəŋ	kyeŋ	kjɨŋ	kiŋ		
暎	暎	影	庚青齊	去	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
暎	應	影	庚青齊	去	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
暎	譍	影	庚青齊	去	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
暎	凝	影	庚青齊	去	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
暎	硬	影	庚青齊	去	iəŋ	iəŋ	yeŋ	jɨŋ	iŋ		
慶	慶	溪	庚青齊	去	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
慶	𨆪	溪	庚青齊	去	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
慶	磬	溪	庚青齊	去	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
慶	謦	溪	庚青齊	去	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
慶	罄	溪	庚青齊	去	kʻiəŋ	kʻiəŋ	khyeŋ	kʰjɨŋ	kʰiŋ		
命	命	明	庚青齊	去	miəŋ	miəŋ	myeŋ	mjɨŋ	miŋ		
命	暝	明	庚青齊	去	miəŋ	miəŋ	myeŋ	mjɨŋ	miŋ		
鄧	鄧	端	庚青開	去	təŋ	təŋ	teŋ	tɨŋ	tɨŋ		
鄧	凳	端	庚青開	去	təŋ	təŋ	teŋ	tɨŋ	tɨŋ		
鄧	嶝	端	庚青開	去	təŋ	təŋ	teŋ	tɨŋ	tɨŋ		
鄧	隥	端	庚青開	去	təŋ	təŋ	teŋ	tɨŋ	tɨŋ		
鄧	鐙	端	庚青開	去	təŋ	təŋ	teŋ	tɨŋ	tɨŋ		
鄧	磴	端	庚青開	去	təŋ	təŋ	teŋ	tɨŋ	tɨŋ		
迥	迥	曉	庚青撮	去	xiuəŋ	xiuəŋ	hyweŋ	xjwɨŋ	xɥiŋ		
迥	詗𧨝	曉	庚青撮	去	xiuəŋ	xiuəŋ	hyweŋ	xjwɨŋ	xɥiŋ		
迥	敻夐	曉	庚青撮	去	xiuəŋ	xiuəŋ	hyweŋ	xjwɨŋ	xɥiŋ		
倩	倩	清	庚青齊	去	tsʻiəŋ	tsʻiəŋ	chyeŋ	tsʰjɨŋ	tsʰiŋ		
倩	請	清	庚青齊	去	tsʻiəŋ	tsʻiəŋ	chyeŋ	tsʰjɨŋ	tsʰiŋ		
諍	諍	照	庚青開	去	tʃəŋ	tʂəŋ	creŋ	tʂɨŋ	tʂɨŋ		
諍	掙挣	照	庚青開	去	tʃəŋ	tʂəŋ	creŋ	tʂɨŋ	tʂɨŋ		
正	正	照	庚青齊	去	tʃiəŋ	tʂiəŋ	cryeŋ	tʂjɨŋ	tʂiŋ		
正	政	照	庚青齊	去	tʃiəŋ	tʂiəŋ	cryeŋ	tʂjɨŋ	tʂiŋ		
正	鄭	照	庚青齊	去	tʃiəŋ	tʂiəŋ	cryeŋ	tʂjɨŋ	tʂiŋ		
正	證	照	庚青齊	去	tʃiəŋ	tʂiəŋ	cryeŋ	tʂjɨŋ	tʂiŋ		
詠	詠	影	庚青撮	去	iuəŋ	iuəŋ	yweŋ	jwɨŋ	ɥiŋ		
詠	瑩	影	庚青撮	去	iuəŋ	iuəŋ	yweŋ	jwɨŋ	ɥiŋ		
病	病	幫	庚青齊	去	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
病	並	幫	庚青齊	去	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
病	柄	幫	庚青齊	去	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
病	凭	幫	庚青齊	去	piəŋ	piəŋ	pyeŋ	pjɨŋ	piŋ		
令	令	來	庚青齊	去	liəŋ	liəŋ	lyeŋ	ljɨŋ	liŋ		
令	凌淩	來	庚青齊	去	liəŋ	liəŋ	lyeŋ	ljɨŋ	liŋ		
聖	聖	審	庚青齊	去	ʃiəŋ	ʂiəŋ	sryeŋ	ʂjɨŋ	ʂiŋ		
聖	賸	審	庚青齊	去	ʃiəŋ	ʂiəŋ	sryeŋ	ʂjɨŋ	ʂiŋ		
聖	勝	審	庚青齊	去	ʃiəŋ	ʂiəŋ	sryeŋ	ʂjɨŋ	ʂiŋ		
聖	乘	審	庚青齊	去	ʃiəŋ	ʂiəŋ	sryeŋ	ʂjɨŋ	ʂiŋ		
聖	剩	審	庚青齊	去	ʃiəŋ	ʂiəŋ	sryeŋ	ʂjɨŋ	ʂiŋ		
聖	盛	審	庚青齊	去	ʃiəŋ	ʂiəŋ	sryeŋ	ʂjɨŋ	ʂiŋ		
性	性	心	庚青齊	去	siəŋ	siəŋ	syeŋ	sjɨŋ	siŋ		
性	姓	心	庚青齊	去	siəŋ	siəŋ	syeŋ	sjɨŋ	siŋ		
娉	娉	滂	庚青齊	去	pʻiəŋ	pʻiəŋ	phyeŋ	pʰjɨŋ	pʰiŋ		
娉	聘	滂	庚青齊	去	pʻiəŋ	pʻiəŋ	phyeŋ	pʰjɨŋ	pʰiŋ		
佞	佞	泥	庚青齊	去	niəŋ	niəŋ	nyeŋ	njɨŋ	niŋ		
佞	濘	泥	庚青齊	去	niəŋ	niəŋ	nyeŋ	njɨŋ	niŋ		
佞	寗甯	泥	庚青齊	去	niəŋ	niəŋ	nyeŋ	njɨŋ	niŋ		
净	淨净	精	庚青齊	去	tsiəŋ	tsiəŋ	cyeŋ	tsjɨŋ	tsiŋ		
净	靜静	精	庚青齊	去	tsiəŋ	tsiəŋ	cyeŋ	tsjɨŋ	tsiŋ		
净	穽	精	庚青齊	去	tsiəŋ	tsiəŋ	cyeŋ	tsjɨŋ	tsiŋ		
净	甑	精	庚青齊	去	tsiəŋ	tsiəŋ	cyeŋ	tsjɨŋ	tsiŋ		
净	靖	精	庚青齊	去	tsiəŋ	tsiəŋ	cyeŋ	tsjɨŋ	tsiŋ		
净	凊	精	庚青齊	去	tsiəŋ	tsiəŋ	cyeŋ	tsjɨŋ	tsiŋ		
净	圊	精	庚青齊	去	tsiəŋ	tsiəŋ	cyeŋ	tsjɨŋ	tsiŋ		
杏	杏	曉	庚青齊	去	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
杏	幸	曉	庚青齊	去	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
杏	倖	曉	庚青齊	去	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
杏	脛	曉	庚青齊	去	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
杏	興	曉	庚青齊	去	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
杏	行	曉	庚青齊	去	xiəŋ	xiəŋ	hyeŋ	xjɨŋ	xiŋ		
稱2	稱	穿	庚青齊	去	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
稱2	秤	穿	庚青齊	去	tʃʻiəŋ	tʂʻiəŋ	crhyeŋ	tʂʰjɨŋ	tʂʰiŋ		
定	定	端	庚青齊	去	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
定	錠	端	庚青齊	去	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
定	矴	端	庚青齊	去	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
定	釘	端	庚青齊	去	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
定	訂	端	庚青齊	去	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
定	飣	端	庚青齊	去	tiəŋ	tiəŋ	tyeŋ	tjɨŋ	tiŋ		
贈	贈	精	庚青開	去	tsəŋ	tsəŋ	ceŋ	tsɨŋ	tsɨŋ		
聽	聽	透	庚青齊	去	tʻiəŋ	tʻiəŋ	thyeŋ	tʰjɨŋ	tʰiŋ		
迸2	迸	幫	庚青開	去	pəŋ	puəŋ	pweŋ	pɨŋ	pɨŋ		
孟	孟	明	庚青開	去	məŋ	muəŋ	mweŋ	mɨŋ	mɨŋ		
横2	橫横	曉	庚青合	去	xuəŋ	xuəŋ	hweŋ	xwɨŋ	xwɨŋ		
撐	撐	穿	庚青開	去	tʃʻəŋ	tʂʻəŋ	crheŋ	tʂʰɨŋ	tʂʰɨŋ		
亙	亙	見	庚青開	去	kəŋ	kəŋ	keŋ	kɨŋ	kɨŋ		
啾	啾	精	尤侯齊	陰	tsiəu	tsiəu	cyɨw	tsjɨw	tsiw		
啾	揫	精	尤侯齊	陰	tsiəu	tsiəu	cyɨw	tsjɨw	tsiw		
啾	湫	精	尤侯齊	陰	tsiəu	tsiəu	cyɨw	tsjɨw	tsiw		
鳩	鳩	見	尤侯齊	陰	kiəu	kiəu	kyɨw	kjɨw	kiw		
鳩	鬮	見	尤侯齊	陰	kiəu	kiəu	kyɨw	kjɨw	kiw		
搜	搜	審	尤侯開	陰	ʃəu	ʂəu	srɨw	ʂɨw	ʂɨw		
搜	颼	審	尤侯開	陰	ʃəu	ʂəu	srɨw	ʂɨw	ʂɨw		
鄒	鄒	照	尤侯開	陰	tʃəu	tʂəu	crɨw	tʂɨw	tʂɨw		
鄒	諏	照	尤侯開	陰	tʃəu	tʂəu	crɨw	tʂɨw	tʂɨw		
鄒	鯫	照	尤侯開	陰	tʃəu	tʂəu	crɨw	tʂɨw	tʂɨw		
鄒	陬	照	尤侯開	陰	tʃəu	tʂəu	crɨw	tʂɨw	tʂɨw		
鄒	騶	照	尤侯開	陰	tʃəu	tʂəu	crɨw	tʂɨw	tʂɨw		
鄒	緅	照	尤侯開	陰	tʃəu	tʂəu	crɨw	tʂɨw	tʂɨw		
休	休	曉	尤侯齊	陰	xiəu	xiəu	hyɨw	xjɨw	xiw		
休	咻	曉	尤侯齊	陰	xiəu	xiəu	hyɨw	xjɨw	xiw		
休	貅	曉	尤侯齊	陰	xiəu	xiəu	hyɨw	xjɨw	xiw		
休	庥	曉	尤侯齊	陰	xiəu	xiəu	hyɨw	xjɨw	xiw		
謳	謳	影	尤侯開	陰	əu	əu	ɨw	ɨw	ɨw		
謳	鷗	影	尤侯開	陰	əu	əu	ɨw	ɨw	ɨw		
謳	漚	影	尤侯開	陰	əu	əu	ɨw	ɨw	ɨw		
謳	甌	影	尤侯開	陰	əu	əu	ɨw	ɨw	ɨw		
謳	歐	影	尤侯開	陰	əu	əu	ɨw	ɨw	ɨw		
謳	區	影	尤侯開	陰	əu	əu	ɨw	ɨw	ɨw		
鈎	鈎	見	尤侯開	陰	kəu	kəu	kɨw	kɨw	kɨw		
鈎	勾	見	尤侯開	陰	kəu	kəu	kɨw	kɨw	kɨw		
鈎	篝	見	尤侯開	陰	kəu	kəu	kɨw	kɨw	kɨw		
鈎	溝	見	尤侯開	陰	kəu	kəu	kɨw	kɨw	kɨw		
鈎	韝	見	尤侯開	陰	kəu	kəu	kɨw	kɨw	kɨw		
鈎	緱	見	尤侯開	陰	kəu	kəu	kɨw	kɨw	kɨw		
兜	兜	端	尤侯開	陰	təu	təu	tɨw	tɨw	tɨw		
兜	篼	端	尤侯開	陰	təu	təu	tɨw	tɨw	tɨw		
秋	秋	清	尤侯齊	陰	tsʻiəu	tsʻiəu	chyɨw	tsʰjɨw	tsʰiw		
秋	鰍	清	尤侯齊	陰	tsʻiəu	tsʻiəu	chyɨw	tsʰjɨw	tsʰiw		
秋	鞧	清	尤侯齊	陰	tsʻiəu	tsʻiəu	chyɨw	tsʰjɨw	tsʰiw		
秋	楸	清	尤侯齊	陰	tsʻiəu	tsʻiəu	chyɨw	tsʰjɨw	tsʰiw		
秋	鞦	清	尤侯齊	陰	tsʻiəu	tsʻiəu	chyɨw	tsʰjɨw	tsʰiw		
秋	鶖	清	尤侯齊	陰	tsʻiəu	tsʻiəu	chyɨw	tsʰjɨw	tsʰiw		
憂	憂	影	尤侯齊	陰	iəu	iəu	yɨw	jɨw	iw		
憂	幽	影	尤侯齊	陰	iəu	iəu	yɨw	jɨw	iw		
憂	優	影	尤侯齊	陰	iəu	iəu	yɨw	jɨw	iw		
憂	耰	影	尤侯齊	陰	iəu	iəu	yɨw	jɨw	iw		
憂	麀	影	尤侯齊	陰	iəu	iəu	yɨw	jɨw	iw		
脩	脩	心	尤侯齊	陰	siəu	siəu	syɨw	sjɨw	siw		
脩	修	心	尤侯齊	陰	siəu	siəu	syɨw	sjɨw	siw		
脩	羞	心	尤侯齊	陰	siəu	siəu	syɨw	sjɨw	siw		
